Time	State	Spindle-BC-1	Spindle-BC-2	Spindle-BC-3	Spindle-BC-4	Spindle-BC-5	Spindle-BC-6	Spindle-BC-7	Spindle-BC-8	Spindle-BC-9	Spindle-BC-10	Spindle-BC-11	Spindle-BC-12	Spindle-BC-13	Spindle-BC-14	Spindle-BC-15	Spindle-BC-16	Spindle-BC-17	Spindle-BC-18	Spindle-BC-19	Tank-BC-1	Tank-BC-2	PumpHydraulics-BC-1	PumpHydraulics-BC-2	PumpHydraulics-BC-3	PumpHydraulics-BC-4	PumpCoolant-BC-1	PumpCoolant-BC-2	PumpCoolant-BC-3	PumpCoolant-BC-4	PumpHE-BC-1	PumpHE-BC-2	PumpHE-BC-3	PumpHE-BC-4	CtrlSpindle-BC-1	AmpAxes-BC-1	CtrlAxesLin-BC-1	CtrlAxesRot-BC-1	AxisX-BC-1	AxisX-BC-2	AxisX-BC-3	AxisX-BC-4	AxisX-BC-5	AxisX-BC-6	AxisY-BC-1	AxisY-BC-2	AxisY-BC-3	AxisY-BC-4	AxisY-BC-5	AxisY-BC-6	AxisZ-BC-1	AxisZ-BC-2	AxisZ-BC-3	AxisZ-BC-4	AxisZ-BC-5	AxisZ-BC-6	AxisA-BC-1	AxisA-BC-2	AxisA-BC-3	AxisA-BC-4	AxisA-BC-5	AxisB-BC-1	AxisB-BC-2	AxisB-BC-3	AxisB-BC-4	AxisB-BC-5	AxisC-BC-1	AxisC-BC-2	AxisC-BC-3	AxisC-BC-4	AxisC-BC-5	TankHydraulic-BC-1	TankHydraulic-BC-2
3050.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.7249370500081	-74.19738023946819	293.1499999999999	0.0	63.246985301100224	77.80908328937106	75.04301598764168	559.6807212367398	168.24156957660972	66.82045247021793	857.5522580513887	380.9188259550654	79.29203072694992	67.22611759140578	146.90226960687525	267.43370894690605	30.386273002006448	224.61195876739146	100.08972962947426	100.32405877166019	0.16804570858672588	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804413062508164	0.0	0.0	0.0	293.4875968356045	12.198250092382775	0.40640314117502885	0.0	0.0	NaN	NaN	0.4063170948979163	0.0	0.0	NaN	NaN	0.4062788560886428	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3060.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.7313109867919	-74.85247262343363	293.1499999999999	0.0	63.24698530022956	77.80908328937106	75.04301598915359	559.6807212354645	168.24156143041054	66.82045247021793	857.5522057687607	380.9187953598635	79.29201433748545	67.22611759140578	146.90227500873868	267.43369682087456	30.386273002006448	224.61185752322956	100.08973566242307	100.32410303462976	0.16804326141208983	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.1680440503899418	0.0	-0.0	0.0	293.49017887470427	12.198249974043911	0.4062119395976292	0.0	0.0	NaN	NaN	0.40625973577434077	0.0	0.0	NaN	NaN	0.4062788544635274	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3070.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.7468877250684	-75.77448843846922	293.1499999999999	0.0	63.246985301045505	77.80908328937106	75.04301598773671	559.680721234413	168.24160156227896	66.82045247021793	857.5524633367695	380.91863389725734	79.29200982833586	67.22611759140578	146.9022764949255	267.433698823267	30.386273002006448	224.6116180188563	100.08973219528484	100.32403639130972	0.1680420378314538	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804401027237914	0.0	-0.0	0.0	293.49276079056375	12.198251076349656	0.40615458789709713	0.0	0.0	NaN	NaN	0.40623105773090273	0.0	0.0	NaN	NaN	0.4062788539759928	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3080.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.75934931202295	-76.31841696485252	293.1499999999999	0.0	63.246985300657435	77.80908328937106	75.04301598841059	559.6807212334675	168.24158969690004	66.82045247021793	857.5523871842463	380.91861610743996	79.29201687317365	67.22611759140578	146.902274172992	267.433715096	30.386273002006448	224.61195187818143	100.08972487411847	100.32401243027518	0.16805712897063024	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804411725255702	0.0	0.0	0.0	293.4953425838943	12.198251898150305	0.40713968726857064	0.0	0.0	NaN	NaN	0.40658482434382637	0.0	0.0	NaN	NaN	0.4062788623453373	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3090.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.7691218727756	-76.92859582084564	293.1499999999999	0.0	63.246985300692266	77.80908328937106	75.0430159883501	559.6807212325407	168.24157237603995	66.82045247021793	857.5522760182445	380.918677639661	79.29201079458848	67.22611759140578	146.90227617645485	267.4337068236136	30.386273002006448	224.61210084104292	100.08975336956702	100.32437582869328	0.1680310258061897	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.1680440370174204	0.0	-0.0	0.0	293.4979242569367	12.19825152322306	0.40541893380596683	0.0	0.0	NaN	NaN	0.4059730008904561	0.0	0.0	NaN	NaN	0.40627884771929845	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3100.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.7804798058835	-77.56801000959966	293.1499999999999	0.0	63.24698530021962	77.80908328937106	75.04301598917087	559.6807212317567	168.24155515713036	66.82045247021793	857.5521655066078	380.91864267594906	79.2920317597218	67.22611759140578	146.90226926648015	267.4337091294684	30.386273002006448	224.61023467977304	100.08972194767962	100.32374825009003	0.16805141873017168	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804407713498629	0.0	0.0	0.0	293.5005058094075	12.198251203410168	0.40675698269321114	0.0	0.0	NaN	NaN	0.4064509485987762	0.0	0.0	NaN	NaN	0.40627885909510636	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3110.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.7917896819558	-78.20480790127247	293.1499999999999	0.0	63.246985300418636	77.80908328937106	75.04301598882529	559.6807212311159	168.24156648692212	66.82045247021793	857.5522382216508	380.9185350855273	79.29202107173026	67.22611759140578	146.90227278917448	267.4336961798073	30.386273002006448	224.61337277734762	100.08973996339724	100.32423518684801	0.1680359199950937	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.1680440503899418	0.0	-0.0	0.0	293.5030872396119	12.198250481666921	0.40574368586414045	0.0	0.0	NaN	NaN	0.4060876826972112	0.0	0.0	NaN	NaN	0.4062788504819945	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3120.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.80220432689396	-78.75991769094524	293.1499999999999	0.0	63.24698530042856	77.80908328937106	75.04301598880802	559.680721230581	168.2415774923493	66.82045247021793	857.5523088549262	380.918455980875	79.29203325467505	67.22611759140578	146.902268773753	267.4336927525651	30.386273002006448	224.61096824174962	100.08972046125805	100.32386458239844	0.16805060298945415	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.1680441707426587	0.0	0.0	0.0	293.50566854751764	12.198250740409248	0.40670915727420653	0.0	0.0	NaN	NaN	0.4064318252918663	0.0	0.0	NaN	NaN	0.40627885868882746	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3130.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.8124814527106	-79.36622038283757	293.1499999999999	0.0	63.24698530031414	77.80908328937106	75.04301598900672	559.6807212300707	168.2415711822392	66.82045247021793	857.552268356383	380.91846504603956	79.29204155782463	67.22611759140578	146.90226603708714	267.4336928932115	30.386273002006448	224.61282589217222	100.08974046939288	100.32421647385654	0.16804040639753523	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804407713498629	0.0	0.0	0.0	293.50824973436255	12.198249059404079	0.4060303397693672	0.0	0.0	NaN	NaN	0.4061928219142371	0.0	0.0	NaN	NaN	0.4062788529196678	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3140.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.8227670928316	-79.91933438637487	293.1499999999999	0.0	63.246985301309216	77.80908328937106	75.0430159872788	559.6807212296227	168.24156749695481	66.82045247021793	857.5522447040803	380.91848323570554	79.2920150023946	67.22611759140578	146.90227478958886	267.43367619827006	30.386273002006448	224.61105494172978	100.08973144181472	100.32397032335402	0.16804326141208983	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804435795808173	0.0	0.0	0.0	293.5108308017278	12.198250104793889	0.4062214986080307	0.0	0.0	NaN	NaN	0.40625973577434077	0.0	0.0	NaN	NaN	0.40627885454478313	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3150.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.83267662782305	-80.490771617292	293.1499999999999	0.0	63.246985299741965	77.80908328937106	75.04301599000027	559.6807212290817	168.2416073119729	66.82045247021793	857.5525002385649	380.9184693148242	79.29203841302014	67.22611759140578	146.90226707359494	267.4336974003386	30.386273002006448	224.6122700754472	100.08974554784666	100.32403844039976	0.1680440771349887	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804376956710343	0.0	-0.0	0.0	293.5134117502947	12.198250522191003	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3160.00	PROCESS	2.9307275553479775	0.0	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.8423692933235	-81.01624486369018	293.1499999999999	0.0	63.2469853013739	77.80908328937106	75.0430159871665	559.6807212286835	168.24156112145948	66.82045247021793	857.5522037859012	380.9185502431905	79.2920252392637	67.22611759140578	146.9022714155819	267.4336919382766	30.386273002006448	224.6118785369821	100.08972954397491	100.32405877166019	1.9264226499118484E-8	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	2.0708655199267384E-11	0.0	-0.0	0.0	293.51599258064897	12.198250425646656	3.368914617370638E-5	0.0	0.0	NaN	NaN	4.3774025788171755E-6	0.0	0.0	NaN	NaN	2.433919113573408E-15	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3170.00	PROCESS	2.9307275553479775	0.0	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.8194411300798	-78.54102996014943	293.1499999999999	0.0	63.246985301080336	77.80908328937106	75.04301598767623	559.6807212282978	168.24160753679084	66.82045247021793	857.5525016814562	380.9185834992781	79.29201380486988	67.22611759140578	146.90227518428532	267.43368561731967	20.289852175803645	224.6118579303693	100.00000000512637	100.000010118956	0.16804081425527248	0.0	0.0	0.0	NaN	NaN	0.1680432426906023	0.0	0.0	0.0	NaN	NaN	0.16804384980217613	0.0	0.0	0.0	293.51857329318636	12.198251425218803	0.4060685679380484	0.0	0.0	NaN	NaN	0.40620238069969805	0.0	0.0	NaN	NaN	0.4062788532446907	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3180.00	PROCESS	2.9307275553479775	0.0	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.772974935102	-76.2362798095637	293.1499999999999	0.0	63.2469853013739	77.80908328937106	75.0430159871665	559.6807212277503	168.24159916968932	66.82045247021793	857.5524479810219	380.9186030432553	79.29200914198994	67.22611759140578	146.90227672114077	267.4337080533378	20.289852175803645	226.5822302710966	100.1340326353832	100.32407260321371	0.19226943687991	0.0	0.0	0.0	NaN	NaN	0.1682867101230778	0.0	0.0	0.0	NaN	NaN	0.1685596082424598	0.0	0.0	0.0	293.5211538873276	12.198252580745974	3.3599349431111927	0.0	0.0	NaN	NaN	1.1402413874569057	0.0	0.0	NaN	NaN	0.4062918102306994	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3190.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.7464387333919	-75.16085081209665	293.1499999999999	0.0	63.24698530111517	77.80908328937106	75.04301598761575	559.680721227234	168.24160309230177	66.82045247021793	857.5524731565245	380.91870873450705	79.29201153722397	67.22611759140578	146.90227593168692	267.43371261107103	20.289852175803645	224.40082496388456	100.21167648690174	101.32935683732298	0.14555825609583145	0.0	-0.0	0.0	NaN	NaN	8.691799777027724E-8	0.0	-0.0	0.0	NaN	NaN	0.16753448952015418	0.0	-0.0	0.0	293.5237343644716	12.198252868840239	0.304972518400065	0.0	0.0	NaN	NaN	0.043735986905926054	0.0	0.0	NaN	NaN	0.40626596471905213	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3200.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.7553141792421	-76.54677787007812	293.1499999999999	0.0	63.24698530101068	77.80908328937106	75.04301598779716	559.6807212267674	168.2416149275771	66.82045247021793	857.5525491158644	380.91876127961893	79.29201312657977	67.22611759140578	146.90227540784542	267.433712631497	30.386273002006448	219.24402455613298	100.0836659095609	100.2006962704491	0.1680440771349887	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.1680428602376176	0.0	-0.0	0.0	293.52631472481363	12.198250903687928	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3210.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.7805576214709	-77.68758837903532	293.1499999999999	0.0	63.24698530075695	77.80908328937106	75.0430159882378	559.6807212264126	168.24157438354928	66.82045247021793	857.5522889025203	380.9188306506312	79.29202512713836	67.22611759140578	146.90227145253772	267.43370936704196	30.386273002006448	225.22817286191736	100.08972860327664	100.32405877166019	0.16804489285986732	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804411725255702	0.0	0.0	0.0	293.52889496783916	12.198250026756739	0.40633621550553767	0.0	0.0	NaN	NaN	0.4062979747401763	0.0	0.0	NaN	NaN	0.4062788555198525	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3220.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.78803707969536	-77.73600042514771	293.1499999999999	0.0	63.24698530048332	77.80908328937106	75.04301598871294	559.680721226139	168.24154673597698	66.82045247021793	857.5521114593323	380.91880065077197	79.292023084505	67.22611759140578	146.90227212577673	267.43369956330076	30.386273002006448	224.61186240988488	100.0897326477262	100.32407959640662	0.16804122211350458	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804398352733996	0.0	-0.0	0.0	293.53147509338675	12.19824958622662	0.4060972402454981	0.0	0.0	NaN	NaN	0.4062119395976292	0.0	0.0	NaN	NaN	0.40627885348845805	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3230.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.79489902526484	-78.47371855348227	293.1499999999999	0.0	63.24698530017483	77.80908328937106	75.04301598924863	559.6807212259773	168.2416131237082	66.82045247021793	857.5525375385491	380.9186125132685	79.29202720639081	67.22611759140578	146.9022707672293	267.43369521765993	30.386273002006448	224.61174398514214	100.08972185588945	100.32399160944495	0.16804611645089768	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804414399760684	0.0	0.0	0.0	293.5340550998679	12.198251763530795	0.40640314117502885	0.0	0.0	NaN	NaN	0.40632665514549177	0.0	0.0	NaN	NaN	0.4062788560886428	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3240.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.8079909993826	-79.09091038521863	293.1499999999999	0.0	63.24698530074201	77.80908328937106	75.0430159882637	559.6807212259213	168.2415819002438	66.82045247021793	857.5523371449767	380.91859535308595	79.29202624785277	67.22611759140578	146.90227108315736	267.4336952213549	30.386273002006448	224.6122143603726	100.08973018700321	100.32410452112839	0.1680440771349887	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804407713498629	0.0	0.0	0.0	293.53663498754287	12.1982508998268	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3250.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.81864919276325	-79.722637866098	293.1499999999999	0.0	63.246985300274325	77.80908328937106	75.04301598907583	559.6807212258403	168.2415515805625	66.82045247021793	857.5521425520614	380.9186747301716	79.29200747036543	67.22611759140578	146.90227727209745	267.4336926648311	30.386273002006448	224.61163701371927	100.08972962591179	100.32405877166019	0.16804366927329173	0.0	-0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16804407713498629	0.0	0.0	0.0	293.5392147582406	12.198248830680294	0.40627885503231775	0.0	0.0	NaN	NaN	0.40626929534709394	0.0	0.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3260.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.8277615544494	-80.1484029013295	293.1499999999999	0.0	63.24698530076191	77.80908328937106	75.04301598822914	559.680721225747	168.2415728481752	66.82045247021793	857.5522790484268	380.9185703072529	79.29202003701018	67.22611759140578	146.90227313021165	267.4337096839543	30.386273002006448	224.61185754019368	100.08972881880416	100.32405619520065	0.16566695917101298	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16796585698128286	0.0	0.0	0.0	293.5417944123955	12.198251532624388	0.2657981227357926	0.0	0.0	NaN	NaN	0.3522877777616362	0.0	0.0	NaN	NaN	0.40627753478962314	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
3270.00	PROCESS	98.14402351998245	8.689298800776334E-4	0.9157599520277964	0.9157599520277964	1.5588273293539523	0.9118937553848296	0.9118937553848296	1.5588273293539523	0.8041401222332991	0.8041401222332991	1.919537407097031	0.8041401222332991	0.8041401222332991	1.919537407097031	0.0	0.0	999.9999999999999	297.8376408527599	-80.82185628285286	293.1499999999999	0.0	63.24698530067733	77.80908328937106	75.04301598837603	559.6807212256538	168.24156186443537	66.82045247021793	857.5522085543489	380.91848372201264	79.29200056463586	67.22611759140578	146.90227954818153	267.4337082550847	30.386273002006448	224.61187365241827	100.09780776881563	100.38600709317255	0.17043853895364527	0.0	0.0	0.0	NaN	NaN	1.0382690209579177E-30	0.0	0.0	0.0	NaN	NaN	0.16812231549765294	0.0	0.0	0.0	293.54437394874856	12.19825042750125	0.5764514811845463	0.0	0.0	NaN	NaN	0.4641278509847901	0.0	0.0	NaN	NaN	0.40628017527715765	0.0	0.0	NaN	NaN	293.1499640987523	-0.0
