Time	Spindle-BC-1	Spindle-BC-2	Spindle-BC-3	Spindle-BC-4	Spindle-BC-5	Spindle-BC-6	Spindle-BC-7	Spindle-BC-8	Spindle-BC-9	Spindle-BC-10	Spindle-BC-11	Spindle-BC-12	Spindle-BC-13	Spindle-BC-14	Spindle-BC-15	Spindle-BC-16	Spindle-BC-17	Spindle-BC-18	Tank-BC-1	PumpHydraulics-BC-1	PumpHydraulics-BC-2	PumpHydraulics-BC-3	PumpHydraulics-BC-4	PumpCoolant-BC-1	PumpCoolant-BC-2	PumpCoolant-BC-3	PumpCoolant-BC-4	PumpHE-BC-1	PumpHE-BC-2	PumpHE-BC-3	PumpHE-BC-4	CtrlSpindle-BC-1	AmpAxes-BC-1	CtrlAxesLin-BC-1	CtrlAxesRot-BC-1	AxisX-BC-1	AxisX-BC-2	AxisX-BC-3	AxisX-BC-4	AxisX-BC-5	AxisX-BC-6	AxisY-BC-1	AxisY-BC-2	AxisY-BC-3	AxisY-BC-4	AxisY-BC-5	AxisY-BC-6	AxisZ-BC-1	AxisZ-BC-2	AxisZ-BC-3	AxisZ-BC-4	AxisZ-BC-5	AxisZ-BC-6	AxisA-BC-1	AxisA-BC-2	AxisA-BC-3	AxisA-BC-4	AxisA-BC-5	AxisB-BC-1	AxisB-BC-2	AxisB-BC-3	AxisB-BC-4	AxisB-BC-5	AxisC-BC-1	AxisC-BC-2	AxisC-BC-3	AxisC-BC-4	AxisC-BC-5	TankHydraulic-BC-1
1526.00	2.9307275553479775	0.0	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	999.9999999999999	298.5836142062982	293.3253102550833	234.10831022013477	736.7060707575226	99.45840763498418	262.1926445667606	184.54672441617703	69.03892829036921	1674.9325529184543	31.377279150904624	87.46501158997819	67.22611759140578	346.24774223262654	21.03673729273814	20.289852175803645	131.12826464422912	204.07350868765235	204.50676146800777	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.4571627095363	11.083385635981001	82.0907951560286	0.0	22.0	NaN	NaN	8.144402145891608	0.0	0.0	NaN	NaN	0.40617378105127	0.0	0.0	NaN	NaN	300.77306294728396
1527.00	2.9307275553479775	0.0	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	999.9999999999999	298.5824584328028	293.32635403445295	234.10831021938557	736.7060707575226	99.45945035855735	262.20756420708096	184.5480568680531	69.03892829036921	1674.631698212488	31.373808549074983	87.46472180942676	67.22611759140578	346.20308428435465	21.035169850322777	20.289852175803645	131.12826464422912	203.89950158255664	130.60733524495544	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.45746586485694	11.083392631044237	41.916403022837514	0.0	22.0	NaN	NaN	3.697015940108995	0.0	0.0	NaN	NaN	0.4062017997758246	0.0	0.0	NaN	NaN	300.7778859046804
1528.00	2.9307275553479775	0.0	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	999.9999999999999	298.5813066834315	293.3274064633062	234.10831021948482	736.7060707575226	99.4604927454815	262.2224824002223	184.54921795723382	69.03892829036921	1674.3371780422544	31.370435891544282	87.46436886849591	67.22611759140578	346.16282161978233	21.03380960865824	20.289852175803645	134.2780468802202	203.59789189457126	133.45947367165138	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.4577689703087	11.083399811659575	3.726365795386544	0.0	22.0	NaN	NaN	1.2163084328776974	0.0	0.0	NaN	NaN	0.40629286527313596	0.0	0.0	NaN	NaN	300.7827086591119
1529.00	2.9307275553479775	0.0	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	NaN	0.0	0.0	999.9999999999999	298.5801590157384	293.32846646667446	234.10831021895336	736.7060707575226	99.46153372373576	262.23739670040607	184.54961849565186	69.03892829036921	1674.0421857477336	31.367158252332942	87.46402665164739	67.22611759140578	346.1277249003868	21.032628465046447	20.289852175803645	131.12826464422912	203.31948315393203	203.71479018693478	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.4580720293747	11.083407865744382	22.215555102963584	0.0	22.0	NaN	NaN	4.429895649072284	0.0	0.0	NaN	NaN	0.40632302118178154	0.0	0.0	NaN	NaN	300.78753120704704
1530.00	50.60883882742417	0.007032947507667628	3.781914267063849	3.781914267063849	1.5588273293539523	3.7810653669186207	3.7810653669186207	1.5588273293539523	3.136174826464306	3.136174826464306	1.919537407097031	3.136174826464306	3.136174826464306	1.919537407097031	0.0	0.0	999.9999999999999	298.5790155838874	293.3295330958726	234.1083102198946	736.7060707575226	99.46257361218238	262.25230785291757	184.5505581942811	69.03892829036921	1673.762020268675	31.363976845578563	87.46368066806913	67.22611759140578	346.09674043948394	21.031606665912534	20.289852175803645	131.12826464422912	203.1141166709682	191.76186069326513	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.45837504541805	11.083415307456432	147.28273717182697	0.0	22.0	NaN	NaN	22.819056602015912	0.0	0.0	NaN	NaN	0.40640345812106554	0.0	0.0	NaN	NaN	300.7923535252249
1531.00	50.60883882626273	0.007032644093003235	3.7818325588005077	3.7818325588005077	1.5588273293539523	3.780983658655279	3.780983658655279	1.5588273293539523	3.1361072935619063	3.1361072935619063	1.919537407097031	3.1361072935619063	3.1361072935619063	1.919537407097031	0.0	0.0	999.9999999999999	298.5819003248013	293.33951839368416	234.10831021907504	736.7060707575226	99.46361443538552	262.2672205935451	250.71237899054222	69.03892829036921	8375.316932323793	31.360890744595174	87.46334769098956	67.22611759140578	337.65175741363396	21.0307292247948	27.74262388064599	131.12826464422912	203.1158192999467	130.3004112359129	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.45864645895864	10.256209055604408	0.41242012349539287	0.0	22.0	NaN	NaN	0.40848057040884334	0.0	0.0	NaN	NaN	0.40627890703601294	0.0	0.0	NaN	NaN	300.7971756142725
1532.00	50.608838823054825	0.007031811302084632	3.781608282732976	3.781608282732976	1.5588273293539523	3.780759382587748	3.780759382587748	1.5588273293539523	3.1359219265848126	3.1359219265848126	1.919537407097031	3.1359219265848126	3.1359219265848126	1.919537407097031	0.0	0.0	999.9999999999999	298.56547852042183	293.3572554558317	234.10831021864283	736.7060707575226	99.46465611683567	262.2821347989279	251.09798769726737	69.03892829036921	6533.893876449993	30.102292655722884	87.46300678377605	67.22611759140578	323.37028114044995	20.733270895835062	27.742564810061907	136.2918396073196	203.11740631831557	203.35483629225877	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.4588720833466	10.257742269346558	0.3995197867502918	0.0	22.0	NaN	NaN	0.4037971237511104	0.0	0.0	NaN	NaN	0.4062787973407224	0.0	0.0	NaN	NaN	300.8019975177943
1533.00	50.60883881995592	0.007031005428329153	3.781391242993674	3.781391242993674	1.5588273293539523	3.7805423428484453	3.7805423428484453	1.5588273293539523	3.135742540523578	3.135742540523578	1.919537407097031	3.135742540523578	3.135742540523578	1.919537407097031	0.0	0.0	999.9999999999999	298.5211615451865	293.37187862778023	234.10831022031087	736.7060707575226	99.4656948954711	262.2970416465858	251.8586243143812	69.03892829036921	5206.207115429324	27.610478234773105	87.4620113484036	67.22611759140578	315.75086964320246	20.204949021166676	27.74240267079162	131.12826464422912	203.11885670596394	203.3724443099091	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.4590588463625	10.254479068832783	0.4136731977933862	0.0	22.0	NaN	NaN	0.40895999147885653	0.0	0.0	NaN	NaN	0.4062789175992639	0.0	0.0	NaN	NaN	300.8068191572538
1534.00	50.60883881749473	0.007030355002964789	3.7812160598990254	3.7812160598990254	1.5588273293539523	3.7803671597537973	3.7803671597537973	1.5588273293539523	3.1355977495030722	3.1355977495030722	1.919537407097031	3.1355977495030722	3.1355977495030722	1.919537407097031	0.0	0.0	999.9999999999999	298.4840127171725	293.38313885511445	234.10831022082957	736.7060707575226	99.46673756782435	262.3119570031323	252.3618300047219	69.03892829036921	4248.877876578164	25.435356903977496	87.45955636752925	67.22611759140578	314.487765562033	19.909384932214298	27.742245762994113	131.12826464422912	203.1204542343882	203.35310173334176	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.45920310664627	10.248730039211292	0.3996145912488551	0.0	22.0	NaN	NaN	0.4038924343662858	0.0	0.0	NaN	NaN	0.4062787981532801	0.0	0.0	NaN	NaN	300.81164050730933
1535.00	50.60883881683884	0.007030196836812795	3.7811734588021615	3.7811734588021615	1.5588273293539523	3.7803245586569334	3.7803245586569334	1.5588273293539523	3.1355625391632738	3.1355625391632738	1.919537407097031	3.1355625391632738	3.1355625391632738	1.919537407097031	0.0	0.0	999.9999999999999	298.4588996586597	293.3919697987599	234.1083102204549	736.7060707575226	99.46778624313428	262.32688595688444	252.72920826900042	69.03892829036921	3560.4490820969268	23.564805234858397	87.45597599270063	67.22611759140578	316.5097118258139	19.86089936282748	27.742119115256482	131.12826464422912	203.1219203871197	203.37225193782496	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.4593167043679	10.24448099140601	0.41242012349539287	0.0	22.0	NaN	NaN	0.40848057040884334	0.0	0.0	NaN	NaN	0.40627890703601294	0.0	0.0	NaN	NaN	300.8164616325684
1536.00	50.60883881865206	0.007030659109287776	3.7812979677484675	3.7812979677484675	1.5588273293539523	3.780449067603239	3.780449067603239	1.5588273293539523	3.135665447365882	3.135665447365882	1.919537407097031	3.135665447365882	3.135665447365882	1.919537407097031	0.0	0.0	999.9999999999999	298.4371805805753	293.3990531207074	234.1083102191967	736.7060707575226	99.46883527990198	262.34181529417015	252.99620804286337	69.03892829036921	3064.853585154931	21.977703613378093	87.4522604687866	67.22611759140578	319.8665266458397	19.943246918595047	27.742088317002434	131.12826464422912	203.12350740548857	203.35483629225877	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.4594082918401	10.241372053404977	0.4001836544279876	0.0	22.0	NaN	NaN	0.40408308933774445	0.0	0.0	NaN	NaN	0.40627880302862596	0.0	0.0	NaN	NaN	300.8212825902801
1537.00	50.60883882212103	0.007031563646811819	3.7815415849799363	3.7815415849799363	1.5588273293539523	3.780692684834708	3.780692684834708	1.5588273293539523	3.1358668000570646	3.1358668000570646	1.919537407097031	3.1358668000570646	3.1358668000570646	1.919537407097031	0.0	0.0	999.9999999999999	298.4194635433032	293.404879255475	234.108310220599	736.7060707575226	99.46987974844234	262.3567333519757	253.18971491523465	69.03892829036921	2707.7763367671914	20.65051045491901	87.44873870851934	67.22611759140578	323.5149496114245	20.07686773874905	27.742178330124766	131.12826464422915	203.12497355822006	203.3714921338425	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.45948408007104	10.239109753563733	0.41309461962194466	0.0	22.0	NaN	NaN	0.40867230509574115	0.0	0.0	NaN	NaN	0.40627891272391725	0.0	0.0	NaN	NaN	300.826103323086
1538.00	50.608838826668844	0.007032761492724034	3.781864174247356	3.781864174247356	1.5588273293539523	3.781015274102128	3.781015274102128	1.5588273293539523	3.1361334241244596	3.1361334241244596	1.919537407097031	3.1361334241244596	3.1361334241244596	1.919537407097031	0.0	0.0	999.9999999999999	298.4039972010544	293.409801256965	234.10831022016998	736.7060707575226	99.47092466002982	262.37165177213126	253.32952045581493	69.03892829036921	2450.3344304436578	19.558600281776826	87.44558986184803	67.22611759140578	326.9388927825747	20.219392181367326	27.74235445198492	131.12826464422915	203.12657108664433	203.35396783011345	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.45954852537267	10.237470159472263	0.39828835174922855	0.0	22.0	NaN	NaN	0.4034159937607666	0.0	0.0	NaN	NaN	0.4062787867774729	0.0	0.0	NaN	NaN	300.83092379360585
1539.00	50.60883883214952	0.007034173462395778	3.7822443934552124	3.7822443934552124	1.5588273293539523	3.781395493309984	3.781395493309984	1.5588273293539523	3.1364476800589824	3.1364476800589824	1.919537407097031	3.1364476800589824	3.1364476800589824	1.919537407097031	0.0	0.0	999.9999999999999	298.39050831042226	293.4140735222913	234.10831022086472	736.7060707575226	99.4719732040887	262.3865781694317	253.43021529520803	69.03892829036921	2264.631764414371	18.675749474154404	87.4428318784525	67.22611759140578	329.9197931635463	20.35090127830422	27.74258766628818	131.12826464422912	203.12801096423726	203.37405890092822	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.459604830356	10.236286219118922	0.4136731977933862	0.0	22.0	NaN	NaN	0.40895999147885653	0.0	0.0	NaN	NaN	0.4062789175992639	0.0	0.0	NaN	NaN	300.8357440375191
1540.00	50.60883883808701	0.00703573658660075	3.7826652714872813	3.7826652714872813	1.5588273293539523	3.781816371342053	3.781816371342053	1.5588273293539523	3.1367955410206467	3.1367955410206467	1.919537407097031	3.1367955410206467	3.1367955410206467	1.919537407097031	0.0	0.0	999.9999999999999	298.3782804113441	293.4178794100459	234.10831022011234	736.7060707575226	99.47302226873036	262.40150527301546	253.50264959359245	69.03892829036921	2130.628713923122	17.97438731144725	87.44045198884125	67.22611759140578	332.39742536673657	20.463745254543404	27.74286254389454	131.12826464422912	203.12959798260619	203.35310359328935	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.4596552995643	10.235431951439262	0.4001836544279876	0.0	22.0	NaN	NaN	0.40408308933774445	0.0	0.0	NaN	NaN	0.40627880302862596	0.0	0.0	NaN	NaN	300.8405640572007
1541.00	50.60883884447823	0.007037407534218062	3.7831151297613093	3.7831151297613093	1.5588273293539523	3.782266229616081	3.782266229616081	1.5588273293539523	3.137167354515038	3.137167354515038	1.919537407097031	3.137167354515038	3.137167354515038	1.919537407097031	0.0	0.0	999.9999999999999	298.3670519745365	293.42135103107637	234.10831022066623	736.7060707575226	99.47407163212245	262.4164325227497	253.55444270522761	69.03892829036921	2033.8965464111948	17.426545825685434	87.43839170201062	67.22611759140578	334.39469436486877	20.55649526080258	27.743166815601462	131.12826464422912	203.1310615078238	203.3714921338425	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.45970159292347	10.234819636681072	0.41242012349539287	0.0	22.0	NaN	NaN	0.40848057040884334	0.0	0.0	NaN	NaN	0.40627890703601294	0.0	0.0	NaN	NaN	300.8453838686789
1542.00	50.608838851111884	0.007039153842817973	3.7835852199210414	3.7835852199210414	1.5588273293539523	3.7827363197758133	3.7827363197758133	1.5588273293539523	3.1375558899162073	3.1375558899162073	1.919537407097031	3.1375558899162073	3.1375558899162073	1.919537407097031	0.0	0.0	999.9999999999999	298.35651557085197	293.4245835237261	234.10831022178363	736.7060707575226	99.47511991670109	262.43135667152933	253.59134493411395	69.03892829036921	1964.0519469916849	17.005178850922128	87.43659824746157	67.22611759140578	335.96852204591903	20.63060917848761	27.743492038455443	131.12826464422912	203.13264852619264	203.35483629225877	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.4597449069358	10.234381912518181	0.4007531225004097	0.0	22.0	NaN	NaN	0.4042737892973463	0.0	0.0	NaN	NaN	0.40627880790397203	0.0	0.0	NaN	NaN	300.8502034264927
1543.00	50.60883885804269	0.007040952780118181	3.7840694162909805	3.7840694162909805	1.5588273293539523	3.7832205161457524	3.7832205161457524	1.5588273293539523	3.1379560842766816	3.1379560842766816	1.919537407097031	3.1379560842766816	3.1379560842766816	1.919537407097031	0.0	0.0	999.9999999999999	298.3465066599259	293.4276453381151	234.10831021976014	736.7060707575226	99.47617105307681	262.44628689802164	253.61752913616507	69.03892829036921	1913.6075861686008	16.685427419091948	87.43501764415385	67.22611759140578	337.1880866875035	20.6886697664917	27.743831887869433	131.12826464422912	203.13412518897957	203.3707300341618	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.4597861045427	10.234073181751917	0.4118424225927459	0.0	22.0	NaN	NaN	0.4082888807100888	0.0	0.0	NaN	NaN	0.4062789021606663	0.0	0.0	NaN	NaN	300.8550227869793
1544.00	50.60883886507957	0.007042787657023111	3.7845632223511725	3.7845632223511725	1.5588273293539523	3.7837143222059444	3.7837143222059444	1.5588273293539523	3.1383642211664347	3.1383642211664347	1.919537407097031	3.1383642211664347	3.1383642211664347	1.919537407097031	0.0	0.0	999.9999999999999	298.3368795101865	293.43058566578793	234.10831021793842	736.7060707575226	99.4772201498647	262.46121181133293	253.6359038212477	69.03892829036921	1877.1633749095558	16.445513057297813	87.43362480169188	67.22611759140578	338.1191737233845	20.73349017754881	27.744181935332154	131.12826464422912	203.13571220734843	203.355605775384	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.4598258083569	10.23385184214341	0.40141801365836577	0.0	22.0	NaN	NaN	0.40446453424509143	0.0	0.0	NaN	NaN	0.40627881359187556	0.0	0.0	NaN	NaN	300.8598420455371
1545.00	50.60883887221087	0.007044646578372103	3.78506343372932	3.78506343372932	1.5588273293539523	3.784214533584092	3.784214533584092	1.5588273293539523	3.1387776521316533	3.1387776521316533	1.919537407097031	3.1387776521316533	3.1387776521316533	1.919537407097031	0.0	0.0	999.9999999999999	298.3275420635185	293.43343980347123	234.10831021893415	736.7060707575226	99.47825904724098	262.47611216374474	253.64866603779652	69.03892829036921	1850.8285618144491	16.267142957669343	87.43235763747496	67.22611759140578	338.8226548299108	20.7676948530589	27.744538930095032	131.12826464422915	203.1371993801908	203.36987218835623	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.45986446774015	10.233696598937705	0.40446453424509143	0.0	22.0	NaN	NaN	0.4056099486825717	0.0	0.0	NaN	NaN	0.4062788395937214	0.0	0.0	NaN	NaN	300.8646611133703
1546.00	50.608838879340574	0.007046520892691965	3.7855677203541394	3.7855677203541394	1.5588273293539523	3.7847188202089113	3.7847188202089113	1.5588273293539523	3.139194451339257	3.139194451339257	1.919537407097031	3.139194451339257	3.139194451339257	1.919537407097031	0.0	0.0	999.9999999999999	298.3184211173878	293.43623303045825	234.10831022114326	736.7060707575226	99.47929553595634	262.4910060932236	253.65729051901658	69.03892829036921	1831.7904516611106	16.135486427313424	87.4311823678595	67.22611759140578	339.3485222346276	20.79355948655525	27.744900555576738	131.12826464422915	203.13871020065784	203.36568572866247	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.45990240714224	10.233590458228274	0.4123238118940289	0.0	22.0	NaN	NaN	0.40848057040884334	0.0	0.0	NaN	NaN	0.40627890622345514	0.0	0.0	NaN	NaN	300.86947985700687
1547.00	50.60883888661686	0.007048404387840312	3.7860744095570498	3.7860744095570498	1.5588273293539523	3.7852255094118212	3.7852255094118212	1.5588273293539523	3.139613236307726	3.139613236307726	1.919537407097031	3.139613236307726	3.139613236307726	1.919537407097031	0.0	0.0	999.9999999999999	298.30946732090973	293.43898340843066	234.10831022051258	736.7060707575226	99.48034112002267	262.5059207536624	253.66298333190446	69.03892829036921	1818.0220029069656	16.038854547813912	87.43008987351926	67.22611759140578	339.73797821881277	20.812975636065495	27.745265127257657	131.12826464422912	203.1402210211249	203.35493487437003	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.4599398608703	10.233518891786085	0.40637445807042477	0.0	22.0	NaN	NaN	0.40627885503231775	0.0	0.0	NaN	NaN	0.40627885584487533	0.0	0.0	NaN	NaN	300.87429833713986
1548.00	50.60883889380275	0.0070502925673295025	3.786582290985101	3.786582290985101	1.5588273293539523	3.7857333908398725	3.7857333908398725	1.5588273293539523	3.1400330066651967	3.1400330066651967	1.919537407097031	3.1400330066651967	3.1400330066651967	1.919537407097031	0.0	0.0	999.9999999999999	298.3006434114202	293.4417038033948	234.10831022057982	736.7060707575226	99.48139043099235	262.52084377972096	253.66661240115104	69.03892829036921	1808.0608298271193	15.968234324093629	87.42906348109295	67.22611759140578	340.02382364836114	20.8274623665447	27.745631435907242	131.12826464422912	203.1417922744106	203.36308663821677	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.45997699816013	10.233471433404242	0.40132299546612166	0.0	22.0	NaN	NaN	0.4045599235895178	0.0	0.0	NaN	NaN	0.40627881277931793	0.0	0.0	NaN	NaN	300.87911661136326
1549.00	50.608838901067095	0.007052182196190665	3.7870904942015486	3.7870904942015486	1.5588273293539523	3.7862415940563205	3.7862415940563205	1.5588273293539523	3.1404530429848054	3.1404530429848054	1.919537407097031	3.1404530429848054	3.1404530429848054	1.919537407097031	0.0	0.0	999.9999999999999	298.29192312564555	293.4444033465916	234.1083102198402	736.7060707575226	99.48243847171005	262.53576330946106	253.66860607342062	69.03892829036921	1800.848078014517	15.91679377673675	87.4280581870637	67.22611759140578	340.23167195999775	20.83821815596265	27.745998606484903	131.12826464422912	203.1432689371975	203.3698739360765	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.46001394128444	10.233443670866187	0.4118424225927459	0.0	22.0	NaN	NaN	0.4082888807100888	0.0	0.0	NaN	NaN	0.4062789021606663	0.0	0.0	NaN	NaN	300.88393467620494
1550.00	50.60883890830928	0.0070540709367735615	3.787598390504156	3.787598390504156	1.5588273293539523	3.7867494903589276	3.7867494903589276	1.5588273293539523	3.1408728256362837	3.1408728256362837	1.919537407097031	3.1408728256362837	3.1408728256362837	1.919537407097031	0.0	0.0	999.9999999999999	298.283287163732	293.4470884884777	234.10831022139942	736.7060707575226	99.48348555017586	262.5506799943325	253.66950717244563	69.03892829036921	1795.6206350673936	15.879421052265988	87.42707949306215	67.22611759140578	340.38135495939366	20.846174553420894	27.746366009730366	131.12826464422912	203.1448559555664	203.355605775384	0.16804407713498623	0.0	-0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	-0.0	22.0	293.4600507786077	10.233428745378475	0.4007531225004097	0.0	22.0	NaN	NaN	0.4042737892973463	0.0	0.0	NaN	NaN	0.40627880790397203	0.0	0.0	NaN	NaN	300.8887524983635
1551.00	50.608838915572925	0.007055957106158579	3.788105527559412	3.788105527559412	1.5588273293539523	3.7872566274141835	3.7872566274141835	1.5588273293539523	3.141291980760322	3.141291980760322	1.919537407097031	3.141291980760322	3.141291980760322	1.919537407097031	0.0	0.0	999.9999999999999	298.27472180744	293.44976375804396	234.10831021990103	736.7060707575226	99.48453455744742	262.565600591833	253.66967903471394	69.03892829036921	1791.831648363319	15.852325754398862	87.42615020411328	67.22611759140578	340.4880108291703	20.852046676328335	27.74673319111709	131.12826464422915	203.1463326183533	203.3707300341618	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	0.0	NaN	NaN	0.16804407713498623	0.0	0.0	22.0	293.46008757398766	10.233422126580546	0.4112651265833886	0.0	22.0	NaN	NaN	0.40800143051472554	0.0	0.0	NaN	NaN	0.4062788972853199	0.0	0.0	NaN	NaN	300.89357010399186
