Time	Spindle-Input-1	Spindle-Input-2	Spindle-Input-3	Spindle-Input-4-T	Spindle-Input-4-V	Spindle-Input-4-p	Spindle-Output-1	Spindle-Output-2	Spindle-Output-3	Spindle-Output-4	Spindle-Output-5	Spindle-Output-6-T	Spindle-Output-6-V	Spindle-Output-6-p	Spindle-State-1	Spindle-State-2	ForcedFluidFlow-Input-1	ForcedFluidFlow-Input-2	ForcedFluidFlow-Input-3	ForcedFluidFlow-Input-4-T	ForcedFluidFlow-Input-4-V	ForcedFluidFlow-Input-4-p	ForcedFluidFlow-Output-1	ForcedFluidFlow-Output-2	ForcedFluidFlow-Output-3-T	ForcedFluidFlow-Output-3-V	ForcedFluidFlow-Output-3-p	RotSpeed-Sim	RotSpeed-Sim	Torque-Sim	Torque-Sim	TemperatureIn-Sim	TemperatureIn-Sim	PressureIn-Sim	PressureIn-Sim	FlowRate-Sim	FlowRate-Sim	State-Sim	State-Sim
   	Spindle.State	Spindle.RotSpeed	Spindle.Torque	Spindle.CoolantIn-Temperature	Spindle.CoolantIn-FlowRate	Spindle.CoolantIn-Pressure	Spindle.PTotal	Spindle.PLoss	Spindle.PUse	Spindle.CAirFlow	Spindle.Temperature	Spindle.CoolantOut-Temperature	Spindle.CoolantOut-FlowRate	Spindle.CoolantOut-Pressure	Spindle.State.TemperatureStructure	Spindle.State.TemperatureCoolant	ForcedFluidFlow.TemperatureIn	ForcedFluidFlow.PressureIn	ForcedFluidFlow.FlowRate	ForcedFluidFlow.FluidIn-Temperature	ForcedFluidFlow.FluidIn-FlowRate	ForcedFluidFlow.FluidIn-Pressure	ForcedFluidFlow.TemperatureRaise	ForcedFluidFlow.PressureLoss	ForcedFluidFlow.FluidOut-Temperature	ForcedFluidFlow.FluidOut-FlowRate	ForcedFluidFlow.FluidOut-Pressure	RotSpeed State	RotSpeed Value	Torque State	Torque Value	TemperatureIn State	TemperatureIn Value	PressureIn State	PressureIn Value	FlowRate State	FlowRate Value	State State	State Value
[s]	[none]	[Hz]	[Nm]	[K]	[m³/s]	[Pa]	[W]	[W]	[W]	[none]	[K]	[K]	[m³/s]	[Pa]	[K]	[K]	[K]	[Pa]	[m³/s]	[K]	[m³/s]	[Pa]	[K]	[Pa]	[K]	[m³/s]	[Pa]	       	[Hz]	       	[Nm]	       	[K]	       	[Pa]	       	[m³/s]	       	[none]
957.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612718331902	1146.06127183319	0.0	0.0	297.5484975407379	295.08785551609265	9.666673381425655E-5	124282.0	297.5484975407379	295.08785556786285	293.15	300000.0	9.666666E-5	295.08785551609265	9.666670226995057E-5	124282.0	1.937855516092668	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
958.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612716315536	1146.0612716315534	0.0	0.0	297.5484975326031	295.08785556786285	9.666667771447856E-5	124281.0	297.5484975326031	295.08785551535925	293.15	300000.0	9.666666E-5	295.08785556786285	9.666668247758792E-5	124281.0	1.9378555678628686	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
959.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612717563508	1146.0612717563506	0.0	0.0	297.54849752952106	295.08785551535925	9.666669096641333E-5	124282.0	297.54849752952106	295.0878555168573	293.15	300000.0	9.666666E-5	295.08785551535925	9.666668828174831E-5	124282.0	1.9378555153592742	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
960.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612718076525	1146.0612718076525	0.0	0.0	297.5484975423822	295.0878555168573	9.666673381425655E-5	124282.0	297.5484975423822	295.0878555686109	293.15	300000.0	9.666666E-5	295.0878555168573	9.666670226995057E-5	124282.0	1.9378555168573257	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
961.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612715997024	1146.0612715997024	0.0	0.0	297.5484975342113	295.0878555686109	9.666667771447856E-5	124281.0	297.5484975342113	295.08785551609117	293.15	300000.0	9.666666E-5	295.0878555686109	9.666668247758792E-5	124281.0	1.937855568610928	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
962.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612717366644	1146.0612717366644	0.0	0.0	297.5484975310941	295.08785551609117	9.666669096641333E-5	124282.0	297.5484975310941	295.0878555175733	293.15	300000.0	9.666666E-5	295.08785551609117	9.666668828174831E-5	124282.0	1.9378555160911901	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
963.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612717809927	1146.0612717809927	0.0	0.0	297.54849754392103	295.0878555175733	9.666673381425655E-5	124282.0	297.54849754392103	295.08785556931093	293.15	300000.0	9.666666E-5	295.0878555175733	9.666670226995057E-5	124282.0	1.9378555175733254	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
964.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271576901	1146.0612715769007	0.0	0.0	297.54849753571654	295.08785556931093	9.666667771447856E-5	124281.0	297.54849753571654	295.0878555167758	293.15	300000.0	9.666666E-5	295.08785556931093	9.666668247758792E-5	124281.0	1.9378555693109547	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
965.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612717136833	1146.061271713683	0.0	0.0	297.54849753256644	295.0878555167758	9.666669096641333E-5	124282.0	297.54849753256644	295.0878555182429	293.15	300000.0	9.666666E-5	295.0878555167758	9.666668828174831E-5	124282.0	1.9378555167758122	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
966.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612717575152	1146.0612717575152	0.0	0.0	297.5484975453613	295.0878555182429	9.666673381425655E-5	124282.0	297.5484975453613	295.0878555699661	293.15	300000.0	9.666666E-5	295.0878555182429	9.666670226995057E-5	124282.0	1.9378555182429409	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
967.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271552591	1146.0612715525908	0.0	0.0	297.5484975371252	295.0878555699661	9.666667771447856E-5	124281.0	297.5484975371252	295.08785551741676	293.15	300000.0	9.666666E-5	295.0878555699661	9.666668247758792E-5	124281.0	1.937855569966132	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
968.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612716883038	1146.0612716883038	0.0	0.0	297.5484975339442	295.08785551741676	9.666669096641333E-5	124282.0	297.5484975339442	295.08785551886996	293.15	300000.0	9.666666E-5	295.08785551741676	9.666668828174831E-5	124282.0	1.9378555174167786	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
969.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612717345193	1146.0612717345193	0.0	0.0	297.54849754670875	295.08785551886996	9.666673381425655E-5	124282.0	297.54849754670875	295.0878555705795	293.15	300000.0	9.666666E-5	295.08785551886996	9.666670226995057E-5	124282.0	1.9378555188699806	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
970.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271531718	1146.061271531718	0.0	0.0	297.5484975384432	295.0878555705795	9.666667771447856E-5	124281.0	297.5484975384432	295.08785551801645	293.15	300000.0	9.666666E-5	295.0878555705795	9.666668247758792E-5	124281.0	1.9378555705795293	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
971.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271669199	1146.061271669199	0.0	0.0	297.54849753523354	295.08785551801645	9.666669096641333E-5	124282.0	297.54849753523354	295.0878555194564	293.15	300000.0	9.666666E-5	295.08785551801645	9.666668828174831E-5	124282.0	1.9378555180164767	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
972.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612717168156	1146.0612717168156	0.0	0.0	297.5484975479701	295.0878555194564	9.666673381425655E-5	124282.0	297.5484975479701	295.087855571153	293.15	300000.0	9.666666E-5	295.0878555194564	9.666670226995057E-5	124282.0	1.9378555194564342	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
973.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612715113332	1146.0612715113332	0.0	0.0	297.54849753967716	295.087855571153	9.666667771447856E-5	124281.0	297.54849753967716	295.0878555185777	293.15	300000.0	9.666666E-5	295.087855571153	9.666668247758792E-5	124281.0	1.9378555711530225	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
974.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612716459093	1146.0612716459093	0.0	0.0	297.54849753644027	295.0878555185777	9.666669096641333E-5	124282.0	297.54849753644027	295.0878555200056	293.15	300000.0	9.666666E-5	295.0878555185777	9.666668828174831E-5	124282.0	1.9378555185777486	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
975.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.06127169805	1146.0612716980497	0.0	0.0	297.5484975491503	295.0878555200056	9.666673381425655E-5	124282.0	297.5484975491503	295.08785557169017	293.15	300000.0	9.666666E-5	295.0878555200056	9.666670226995057E-5	124282.0	1.9378555200055985	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
976.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612714930353	1146.0612714930353	0.0	0.0	297.54849754083153	295.08785557169017	9.666667771447856E-5	124281.0	297.54849754083153	295.0878555191029	293.15	300000.0	9.666666E-5	295.08785557169017	9.666668247758792E-5	124281.0	1.9378555716901928	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
977.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271627737	1146.0612716277365	0.0	0.0	297.5484975375695	295.0878555191029	9.666669096641333E-5	124282.0	297.5484975375695	295.0878555205193	293.15	300000.0	9.666666E-5	295.0878555191029	9.666668828174831E-5	124282.0	1.937855519102925	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
978.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612716797411	1146.0612716797411	0.0	0.0	297.54849755025487	295.0878555205193	9.666673381425655E-5	124282.0	297.54849755025487	295.0878555721927	293.15	300000.0	9.666666E-5	295.0878555205193	9.666670226995057E-5	124282.0	1.9378555205193493	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
979.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612714743543	1146.0612714743543	0.0	0.0	297.54849754191196	295.0878555721927	9.666667771447856E-5	124281.0	297.54849754191196	295.08785551959437	293.15	300000.0	9.666666E-5	295.0878555721927	9.666668247758792E-5	124281.0	1.9378555721927455	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
980.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271612223	1146.0612716122228	0.0	0.0	297.5484975386263	295.08785551959437	9.666669096641333E-5	124282.0	297.5484975386263	295.0878555210001	293.15	300000.0	9.666666E-5	295.08785551959437	9.666668828174831E-5	124282.0	1.9378555195943932	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
981.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612716596427	1146.0612716596424	0.0	0.0	297.54849755128845	295.0878555210001	9.666673381425655E-5	124282.0	297.54849755128845	295.08785557266293	293.15	300000.0	9.666666E-5	295.0878555210001	9.666670226995057E-5	124282.0	1.937855521000131	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
982.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612714607453	1146.0612714607453	0.0	0.0	297.54849754292286	295.08785557266293	9.666667771447856E-5	124281.0	297.54849754292286	295.0878555200546	293.15	300000.0	9.666666E-5	295.08785557266293	9.666668247758792E-5	124281.0	1.9378555726629543	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
983.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612715973584	1146.0612715973584	0.0	0.0	297.54849753961537	295.0878555200546	9.666669096641333E-5	124282.0	297.54849753961537	295.0878555214501	293.15	300000.0	9.666666E-5	295.0878555200546	9.666668828174831E-5	124282.0	1.9378555200545975	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
984.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612716469254	1146.0612716469254	0.0	0.0	297.54849755225604	295.0878555214501	9.666673381425655E-5	124282.0	297.54849755225604	295.0878555731031	293.15	300000.0	9.666666E-5	295.0878555214501	9.666670226995057E-5	124282.0	1.9378555214501034	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
985.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271446268	1146.061271446268	0.0	0.0	297.5484975438695	295.0878555731031	9.666667771447856E-5	124281.0	297.5484975438695	295.08785552048516	293.15	300000.0	9.666666E-5	295.0878555731031	9.666668247758792E-5	124281.0	1.9378555731031497	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
986.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612715771326	1146.0612715771324	0.0	0.0	297.548497540541	295.08785552048516	9.666669096641333E-5	124282.0	297.548497540541	295.0878555218713	293.15	300000.0	9.666666E-5	295.08785552048516	9.666668828174831E-5	124282.0	1.9378555204851864	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
987.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612716322069	1146.0612716322066	0.0	0.0	297.5484975531614	295.0878555218713	9.666673381425655E-5	124282.0	297.5484975531614	295.0878555735151	293.15	300000.0	9.666666E-5	295.0878555218713	9.666670226995057E-5	124282.0	1.9378555218713132	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
988.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612714329814	1146.0612714329814	0.0	0.0	297.54849754475504	295.0878555735151	9.666667771447856E-5	124281.0	297.54849754475504	295.0878555208881	293.15	300000.0	9.666666E-5	295.0878555735151	9.666668247758792E-5	124281.0	1.9378555735151508	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
989.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271568849	1146.0612715688487	0.0	0.0	297.5484975414075	295.0878555208881	9.666669096641333E-5	124282.0	297.5484975414075	295.08785552226544	293.15	300000.0	9.666666E-5	295.0878555208881	9.666668828174831E-5	124282.0	1.9378555208881494	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
990.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612716173277	1146.0612716173277	0.0	0.0	297.5484975540091	295.08785552226544	9.666673381425655E-5	124282.0	297.5484975540091	295.08785557390047	293.15	300000.0	9.666666E-5	295.08785552226544	9.666670226995057E-5	124282.0	1.9378555222654654	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
991.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.061271415166	1146.061271415166	0.0	0.0	297.54849754558404	295.08785557390047	9.666667771447856E-5	124281.0	297.54849754558404	295.08785552126517	293.15	300000.0	9.666666E-5	295.08785557390047	9.666668247758792E-5	124281.0	1.9378555739004923	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
992.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612715517814	1146.0612715517814	0.0	0.0	297.54849754221806	295.08785552126517	9.666669096641333E-5	124282.0	297.54849754221806	295.0878555226343	293.15	300000.0	9.666666E-5	295.08785552126517	9.666668828174831E-5	124282.0	1.9378555212651918	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
993.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612716046355	1146.0612716046355	0.0	0.0	297.54849755480177	295.0878555226343	9.666673381425655E-5	124282.0	297.54849755480177	295.08785557426154	293.15	300000.0	9.666666E-5	295.0878555226343	9.666670226995057E-5	124282.0	1.9378555226343224	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
994.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612714028596	1146.0612714028593	0.0	0.0	297.5484975463594	295.08785557426154	9.666667771447856E-5	124281.0	297.5484975463594	295.08785552161805	293.15	300000.0	9.666666E-5	295.08785557426154	9.666668247758792E-5	124281.0	1.9378555742615617	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
995.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.061271535873	1146.061271535873	0.0	0.0	297.54849754297635	295.08785552161805	9.666669096641333E-5	124282.0	297.54849754297635	295.08785552297945	293.15	300000.0	9.666666E-5	295.08785552161805	9.666668828174831E-5	124282.0	1.9378555216180757	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
996.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612715925163	1146.061271592516	0.0	0.0	297.5484975555433	295.08785552297945	9.666673381425655E-5	124282.0	297.5484975555433	295.0878555745989	293.15	300000.0	9.666666E-5	295.08785552297945	9.666670226995057E-5	124282.0	1.9378555229794756	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
997.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612713943867	1146.0612713943867	0.0	0.0	297.5484975470848	295.0878555745989	9.666667771447856E-5	124281.0	297.5484975470848	295.08785552194814	293.15	300000.0	9.666666E-5	295.0878555745989	9.666668247758792E-5	124281.0	1.9378555745989274	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
998.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612715307352	1146.0612715307352	0.0	0.0	297.5484975436863	295.08785552194814	9.666669096641333E-5	124282.0	297.5484975436863	295.0878555233022	293.15	300000.0	9.666666E-5	295.08785552194814	9.666668828174831E-5	124282.0	1.9378555219481655	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
999.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.061271586714	1146.0612715867137	0.0	0.0	297.5484975562383	295.0878555233022	9.666673381425655E-5	124282.0	297.5484975562383	295.0878555749147	293.15	300000.0	9.666666E-5	295.0878555233022	9.666670226995057E-5	124282.0	1.9378555233022325	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
1000.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612713801675	1146.0612713801675	0.0	0.0	297.5484975477647	295.0878555749147	9.666667771447856E-5	124281.0	297.5484975477647	295.08785552225726	293.15	300000.0	9.666666E-5	295.0878555749147	9.666668247758792E-5	124281.0	1.9378555749147495	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
1001.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612715157072	1146.0612715157074	0.0	0.0	297.54849754435116	295.08785552225726	9.666669096641333E-5	124282.0	297.54849754435116	295.08785552360496	293.15	300000.0	9.666666E-5	295.08785552225726	9.666668828174831E-5	124282.0	1.93785552225728	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
1002.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612715708212	1146.0612715708212	0.0	0.0	297.5484975568881	295.08785552360496	9.666673381425655E-5	124282.0	297.5484975568881	295.08785557521094	293.15	300000.0	9.666666E-5	295.08785552360496	9.666670226995057E-5	124282.0	1.9378555236049806	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
1003.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612713671997	1146.0612713671997	0.0	0.0	297.5484975484	295.08785557521094	9.666667771447856E-5	124281.0	297.5484975484	295.0878555225467	293.15	300000.0	9.666666E-5	295.08785557521094	9.666668247758792E-5	124281.0	1.9378555752109605	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
1004.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612715053842	1146.0612715053842	0.0	0.0	297.54849754497246	295.0878555225467	9.666669096641333E-5	124282.0	297.54849754497246	295.0878555238877	293.15	300000.0	9.666666E-5	295.0878555225467	9.666668828174831E-5	124282.0	1.9378555225467267	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
1005.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612715591424	1146.0612715591421	0.0	0.0	297.5484975574958	295.0878555238877	9.666673381425655E-5	124282.0	297.5484975574958	295.08785557548725	293.15	300000.0	9.666666E-5	295.0878555238877	9.666670226995057E-5	124282.0	1.9378555238877198	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
1006.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612713615062	1146.0612713615062	0.0	0.0	297.54849754899453	295.08785557548725	9.666667771447856E-5	124281.0	297.54849754899453	295.08785552281694	293.15	300000.0	9.666666E-5	295.08785557548725	9.666668247758792E-5	124281.0	1.9378555754872764	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
1007.00	1.0	700.0	0.0	293.15	9.666669096641333E-5	300000.0	1146.0612714942722	1146.0612714942722	0.0	0.0	297.54849754555397	295.08785552281694	9.666669096641333E-5	124282.0	297.54849754555397	295.08785552415225	293.15	300000.0	9.666666E-5	295.08785552281694	9.666668828174831E-5	124282.0	1.9378555228169603	175718.0	293.15	9.666668828174831E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
1008.00	1.0	700.0	0.0	293.15	9.666673381425655E-5	300000.0	1146.0612715537795	1146.0612715537795	0.0	0.0	297.5484975580647	295.08785552415225	9.666673381425655E-5	124282.0	297.5484975580647	295.08785557574606	293.15	300000.0	9.666666E-5	295.08785552415225	9.666670226995057E-5	124282.0	1.937855524152269	175718.0	293.15	9.666670226995057E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
1009.00	1.0	700.0	0.0	293.15	9.666667771447856E-5	300000.0	1146.0612713542082	1146.0612713542084	0.0	0.0	297.54849754955126	295.08785557574606	9.666667771447856E-5	124281.0	297.54849754955126	295.0878555230703	293.15	300000.0	9.666666E-5	295.08785557574606	9.666668247758792E-5	124281.0	1.9378555757460845	175719.0	293.15	9.666668247758792E-5	300000.0	PERIODIC	700.0	PERIODIC	0.0	ON	293.15	ON	300000.0	ON	9.666666E-5	ON	1.0
