Time	State	Spindle-BC-1	Spindle-BC-2	Spindle-BC-3	Spindle-BC-4	Spindle-BC-5	Spindle-BC-6	Spindle-BC-7	Spindle-BC-8	Spindle-BC-9	Spindle-BC-10	XAxis-BC-1	XAxis-BC-2	XAxis-BC-3	XAxis-BC-4	XAxis-BC-5	XAxis-BC-6	ZAxis-BC-1	ZAxis-BC-2	ZAxis-BC-3	ZAxis-BC-4	ZAxis-BC-5	ZAxis-BC-6	Tailstock-BC-1	Tailstock-BC-2	Tailstock-BC-3	Tailstock-BC-4	Tailstock-BC-5	Tailstock-BC-6	TankCoolant-BC-1	TankCoolant-BC-2	PumpCoolant-BC-1	PumpCoolant-BC-2	PumpCoolant-BC-3	PumpCoolant-BC-4	AmplifierSpindle-BC-1	AmplifierAxes-BC-1	AmplifierTailstock-BC-1	AmplifierRevolver-BC-1	CompressedAir-BC-1	BAxis-BC-1	BAxis-BC-2	Fan2-BC-1	Fan1-BC-1	PumpCF-BC-1	PumpCF-BC-2	PumpCF-BC-3	PumpCF-BC-4	TankCF-BC-1	TankCF-BC-2
   		Spindle.MotorHeatSrcStator	Spindle.MotorHeatSrcRotor	Spindle.Bearing1HeatSrcOuter	Spindle.Bearing1HeatSrcInner	Spindle.Bearing1HTC	Spindle.HeatSrcAirgap	Spindle.HeatSrcCair	Spindle.CoolantHTC	Spindle.CoolantTemperature	Spindle.CoolantHeatFlux	XAxis.MotorHeatSrcStator	XAxis.MotorHeatSrcRotor	XAxis.TransmissionHeatSrc	XAxis.BrakeHeatSrc	XAxis.CoolantTemperature	XAxis.CoolantHTC	ZAxis.MotorHeatSrcStator	ZAxis.MotorHeatSrcRotor	ZAxis.TransmissionHeatSrc	ZAxis.BrakeHeatSrc	ZAxis.CoolantTemperature	ZAxis.CoolantHTC	Tailstock.MotorHeatSrcStator	Tailstock.MotorHeatSrcRotor	Tailstock.TransmissionHeatSrc	Tailstock.BrakeHeatSrc	Tailstock.CoolantTemperature	Tailstock.CoolantHTC	TankCoolant.Temperature	TankCoolant.HeatFluxToAmbient	PumpCoolant.HeatSrcMotor	PumpCoolant.MotorHTC	PumpCoolant.HeatSrcPump	PumpCoolant.PumpHTC	AmplifierSpindle.HeatSource	AmplifierAxes.HeatSource	AmplifierTailstock.HeatSource	AmplifierRevolver.HeatSource	CompressedAir.HeatSrc	BAxis.HeatSrcStator	BAxis.HeatSrcRotor	Fan2.HeatSrc	Fan1.HeatSrc	PumpCF.HeatSrcMotor	PumpCF.MotorHTC	PumpCF.HeatSrcPump	PumpCF.PumpHTC	TankCF.Temperature	TankCF.HeatFluxToAmbient
[s]		[W]	[W]	[W]	[W]	[W/K]	[W]	[W]	[W/K]	[K]	[W]	[W]	[W]	[W]	[W]	[K]	[W/K]	[W]	[W]	[W]	[W]	[K]	[W/K]	[W]	[W]	[W]	[W]	[K]	[W/K]	[K]	[W]	[W]	[W/K]	[W]	[W/K]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W]	[W/K]	[W]	[W/K]	[K]	[W]
-	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	NEUMANN	NEUMANN	ROBIN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	ROBIN	DIRICHLET	NEUMANN	NEUMANN	ROBIN	NEUMANN	ROBIN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	NEUMANN	ROBIN	NEUMANN	ROBIN	DIRICHLET	NEUMANN
3359.00	PROCESS	979.500102813604	3.695789750077704E-7	0.10069086415958062	0.10069086415958062	1.8139004055539145	0.0	0.0	100.0	300.75743132004527	-435.2457885548404	2.460537322628925E-7	0.0	-0.0	15.0	NaN	NaN	0.3491000503568232	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3604574008199	7.0776661871589095	22.49531102590523	9.676603547439244	50.6884772586559	13.119042169039602	962.9673975395322	32.443311576186034	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.7423359589704	304.1698630538951	69.01547035654596
3360.00	PROCESS	3.921583726689091	0.0	0.10069086415958062	0.10069086415958062	1.8139004055539145	0.0	0.0	100.0	300.83430445963137	-530.2877445100876	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	0.3575028667931589	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3662062939617	7.084510576492439	22.49531102590523	9.676603547439244	50.6884772586559	13.12060059898686	1142.6304867632189	31.88618584763121	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.7368367720169	304.1733477658182	69.04365985678832
3361.00	PROCESS	3.921583726689091	0.0	0.10069086415958062	0.10069086415958062	1.8139004055539145	0.0	0.0	100.0	300.86270054202254	-527.9663014645337	0.5192253707813338	0.0	0.0	15.0	NaN	NaN	1.7137385702702663	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3725895055177	7.092185777225124	22.49531102590523	9.676603547439244	50.6884772586559	13.12234364121087	69.31357739613554	31.8867330289259	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.7313378113904	304.1768323886739	69.07185137984104
3362.00	PROCESS	3.921583726689091	0.0	0.10069086415958062	0.10069086415958062	1.8139004055539145	0.0	0.0	100.0	300.7973375567843	-423.98824574679566	0.48366258151727076	0.0	0.0	15.0	NaN	NaN	1.7134658488340673	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.378636063715	7.099708360081807	22.49531102590523	9.676603547439244	50.6884772586559	13.12434682925205	69.31357739613554	32.473665005723234	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.7258390771367	304.18031692245586	69.1000449248635
3363.00	PROCESS	878.0198312439743	4.12486167041851E-7	0.1389726920833079	0.1389726920833079	1.8462667052342288	0.0	0.0	100.0	300.7204719587625	-333.7149420621813	0.5195757128154398	0.0	-0.0	15.0	NaN	NaN	0.3605166019841117	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3836383276836	7.106137687598388	22.49531102590523	9.676603547439244	50.6884772586559	13.126622674606129	69.31357739613554	32.52730964520477	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.7203405692132	304.18380136715774	69.12824049101484
3364.00	PROCESS	630.7658680286803	5.751880466041207E-7	0.16422583012422504	0.16422583012422504	1.8628166752041786	0.0	0.0	100.0	300.717544993034	-348.45962106048773	0.5073769772260006	0.0	0.0	15.0	NaN	NaN	0.3575028667931589	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3880328959537	7.111704221494701	22.49531102590523	9.676603547439244	50.6884772586559	13.128961769659336	1031.0906669758094	31.94080784255457	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.714842287624	304.18728572277314	69.15643807745445
3365.00	PROCESS	386.0882769175172	9.434447562797708E-7	0.2104696400239992	0.2104696400239992	1.8871407761803494	0.0	0.0	100.0	300.7818021461982	-429.0335714271009	0.5072427207569313	0.0	0.0	15.0	NaN	NaN	0.3575028667931589	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3927828468977	7.117451432064077	22.49531102590523	9.676603547439244	50.6884772586559	13.131052203299692	759.1772468591861	31.947466987446347	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.7093442323694	304.1907699892956	69.18463768334237
3366.00	PROCESS	171.96239526650064	2.1456261106820096E-6	0.3175944235048823	0.3175944235048823	1.9268018100760058	0.0	0.0	100.0	300.8213753193703	-449.4488922530081	0.5073911105193284	0.0	0.0	15.0	NaN	NaN	0.3575028667931589	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.3981709218164	7.123909143534	22.49531102590523	9.676603547439244	50.6884772586559	13.132833195697382	490.14390579265233	31.95978216251686	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.703846403473	304.1942541667187	69.2128393078384
3367.00	PROCESS	167.7065731099506	2.201378395806924E-6	0.32169604809761887	0.32169604809761887	1.9280256565719862	0.0	0.0	100.0	300.804167127475	-416.8198475973725	0.5110511690321021	0.0	0.0	15.0	NaN	NaN	1.7170129202559063	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.4036372746634	7.130614184405795	22.49531102590523	9.676603547439244	50.6884772586559	13.134555768639304	254.85009593140632	31.9648918349172	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6983488009232	304.1977382550361	69.2410429501034
3368.00	PROCESS	312.4917094013169	1.1684639622458107E-6	0.23427514585571518	0.23427514585571518	1.8975500318575762	0.0	0.0	100.0	300.7697986751085	-365.30276738491807	3.368475594679292E-6	0.0	-0.0	15.0	NaN	NaN	1.7157456880051276	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.40868055249604	7.136933998929224	22.49531102590523	9.676603547439244	50.6884772586559	13.136454847212747	250.1778935910567	32.137798999253675	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6928514247143	304.20122225424154	69.26924860929925
3369.00	PROCESS	854.354912850072	4.239643673799571E-7	0.14090286836224272	0.14090286836224272	1.847639549490793	0.0	0.0	100.0	300.74585966866954	-336.89930112391266	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7167789344762427	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.4132609487277	7.142695874373512	22.49531102590523	9.676603547439244	50.6884772586559	13.138489300417612	409.2431428795666	31.86625920588134	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.68735427484	304.20470616432857	69.29745628458707
3370.00	PROCESS	854.354912850072	4.239643673799571E-7	0.14090286836224272	0.14090286836224272	1.847639549490793	0.0	0.0	100.0	300.7727868806991	-383.29258588387347	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7168959253730394	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.4177994658999	7.148294566258284	22.49531102590523	9.676603547439244	50.6884772586559	13.140465805476609	1005.0644968875188	31.86646619329544	30.0	29.9	0.0	15.541237467380938	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6818573513115	304.20818998529086	69.32566597512859
3371.00	PROCESS	854.354912850072	4.239643673799571E-7	0.14090286836224272	0.14090286836224272	1.847639549490793	0.0	0.0	100.0	300.8498645187605	-478.5830231667603	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7169154242433733	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.4229801530767	7.15450196280243	22.49531102590523	9.676603547439244	50.6884772586559	13.14227929426967	1005.0644968875188	31.86646468497863	30.0	31.33453956171039	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6763606541217	304.211673717122	69.35387768008684
3372.00	PROCESS	854.354912850072	4.239643673799571E-7	0.14090286836224272	0.14090286836224272	1.847639549490793	0.0	0.0	100.0	300.9245862306665	-558.2980753055153	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7168959253730394	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.42911768456565	7.161804858018795	22.49531102590523	9.676603547439244	50.6884772586559	13.143994626605053	1005.0644968875188	31.866427819510836	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6708641832797	304.21515735981563	69.38209139862386
3373.00	PROCESS	854.354912850072	4.239643673799571E-7	0.14090286836224272	0.14090286836224272	1.847639549490793	0.0	0.0	100.0	300.98100241937357	-621.1160819090253	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7168764266134295	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.4360592936258	7.170140936548874	22.49531102590523	9.676603547439244	50.6884772586559	13.145813625845182	1005.0644968875188	31.866428068491764	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6653679387744	304.21864091336545	69.41030712990307
3374.00	PROCESS	854.354912850072	4.239643673799571E-7	0.14090286836224272	0.14090286836224272	1.847639549490793	0.0	0.0	100.0	301.0284215044376	-670.20182868863	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7169154242433733	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.4436093489749	7.17928138853846	22.49531102590523	9.676603547439244	50.6884772586559	13.147923930785755	1005.0644968875188	31.866464936346745	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6598719206204	304.222124377765	69.43852487308766
3375.00	PROCESS	854.354912850072	4.239643673799571E-7	0.14090286836224272	0.14090286836224272	1.847639549490793	0.0	0.0	100.0	301.0670616017894	-708.7932356249837	0.5077091616595663	0.0	0.0	15.0	NaN	NaN	1.7177149732605874	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.45163932805	7.189050474408627	22.49531102590523	9.676603547439244	50.6884772586559	13.15036154899361	1005.0644968875188	31.866427819510836	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6543761288203	304.22560775300803	69.46674462734197
3376.00	PROCESS	917.6100991082177	3.946130889703533E-7	0.1359165812501413	0.1359165812501413	1.8440513995863812	0.0	0.0	100.0	301.09966040669394	-739.0409025789381	0.5067906191438086	0.0	0.0	15.0	NaN	NaN	1.7249388345240486	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.46004244989695	7.199311254104297	22.49531102590523	9.676603547439244	50.6884772586559	13.15306462144811	1005.0644968875188	31.90820162319334	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.648880563355	304.22909103908825	69.4949663918304
3377.00	PROCESS	688.9583452163811	5.263270338011853E-7	0.15706809469832192	0.15706809469832192	1.858413898426769	0.0	0.0	100.0	301.1308297784404	-769.0031969924746	1.2056632880885248E-7	0.0	0.0	15.0	NaN	NaN	1.707938185104133	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.46876310843527	7.2099818713909345	22.49531102590523	9.676603547439244	50.6884772586559	13.155971945424	1074.6315756616973	32.198916873638765	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6433852242253	304.2325742359989	69.52319016571664
3378.00	PROCESS	677.9147644824419	5.349510530749788E-7	0.15835488049275875	0.15835488049275875	1.8592207931744948	0.0	0.0	100.0	301.15075205297796	-776.6707088471492	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7168569279645438	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.47771122900957	7.220960822199398	22.49531102590523	9.676603547439244	50.6884772586559	13.15903844224523	823.1707812600515	31.86676963966803	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6378901114772	304.23605734373416	69.55141594816666
3379.00	PROCESS	677.9147644824419	5.349510530749788E-7	0.15835488049275875	0.15835488049275875	1.8592207931744948	0.0	0.0	100.0	301.14801952935983	-757.8523868592185	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7168179309989444	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.4866543468559	7.231999678104975	22.49531102590523	9.676603547439244	50.6884772586559	13.162232859364032	811.0261371039787	31.86672153626087	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6323952250532	304.23954036228736	69.57964373834562
3380.00	PROCESS	677.9147644824419	5.349510530749788E-7	0.15835488049275875	0.15835488049275875	1.8592207931744948	0.0	0.0	100.0	301.14012096220387	-739.9152517788252	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7170909190589674	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.49540429284576	7.242854249171395	22.49531102590523	9.676603547439244	50.6884772586559	13.165527559470775	811.0261371039787	31.866868576123323	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.626900564986	304.24302329165226	69.60787353541951
3381.00	PROCESS	677.9147644824419	5.349510530749788E-7	0.15835488049275875	0.15835488049275875	1.8592207931744948	0.0	0.0	100.0	301.1376929451195	-725.5495555701827	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7167984326822316	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.50396574552093	7.253478328216764	22.49531102590523	9.676603547439244	50.6884772586559	13.168863430646173	811.0261371039787	31.866498764374562	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6214061312687	304.2465061318224	69.63610533855416
3382.00	PROCESS	684.7374835358984	5.29590106425467E-7	0.15755063876805564	0.15755063876805564	1.8587172967054941	0.0	0.0	100.0	301.1368128655178	-714.3907719294987	0.5075041839522976	0.0	0.0	15.0	NaN	NaN	1.7168959253730394	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.5123887474229	7.263921329604242	22.49531102590523	9.676603547439244	50.6884772586559	13.172162758556977	811.0261371039787	31.86668571206994	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6159119238907	304.2499888827917	69.66433914691653
3383.00	PROCESS	677.9147644824419	5.349510530749788E-7	0.15835488049275875	0.15835488049275875	1.8592207931744948	0.0	0.0	100.0	301.1385791516422	-706.2635748056323	0.5072003276680312	0.0	0.0	15.0	NaN	NaN	1.7262485600778419	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.52070355431846	7.2742257883546895	22.49531102590523	9.676603547439244	50.6884772586559	13.175389778261122	818.5290722441754	31.90007570630834	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6104179428517	304.25347154455363	69.69257495967432
3384.00	PROCESS	808.0096779801938	4.484003874841796E-7	0.14492406733487673	0.14492406733487673	1.8504370708899767	0.0	0.0	100.0	301.14187425719086	-699.948761410559	4.1361632393409335E-8	0.0	0.0	15.0	NaN	NaN	1.7074714678283118	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.52893988239254	7.284428453840937	22.49531102590523	9.676603547439244	50.6884772586559	13.17855304886429	811.0261371039787	32.196682165676776	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.6049241881697	304.25695411710194	69.72081277599445
3385.00	PROCESS	521.9175382053976	6.960542323269138E-7	0.18071275411527363	0.18071275411527363	1.872233418517734	0.0	0.0	100.0	301.1527756596239	-707.1724259545647	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7168179309989444	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.53716060393805	7.2945980664504555	22.49531102590523	9.676603547439244	50.6884772586559	13.181667391517117	954.0955313184328	31.86700264452729	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.5994306598377	304.26043660043024	69.74905259504499
3386.00	PROCESS	520.9859124520718	6.973083536809353E-7	0.18087360053003795	0.18087360053003795	1.872320769444775	0.0	0.0	100.0	301.15954569675966	-698.3743444086656	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7168764266134295	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.54538944208105	7.304774470096689	22.49531102590523	9.676603547439244	50.6884772586559	13.18474419541203	639.4849255728511	31.86701507978598	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.5939373578508	304.2639189945324	69.77729441599374
3387.00	PROCESS	520.9859124520718	6.973083536809353E-7	0.18087360053003795	0.18087360053003795	1.872320769444775	0.0	0.0	100.0	301.1429636139936	-662.1484600227689	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7168959253730394	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.55344033310416	7.3147838646196375	22.49531102590523	9.676603547439244	50.6884772586559	13.187800499035369	638.4605302216728	31.867050837298883	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.5884442822044	304.2674012994018	69.80553823800983
3388.00	PROCESS	520.9859124520718	6.973083536809353E-7	0.18087360053003795	0.18087360053003795	1.872320769444775	0.0	0.0	100.0	301.1227973692311	-631.1602637524004	0.5077091616595663	0.0	0.0	15.0	NaN	NaN	1.7178124919715767	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.561133437582	7.324401800081874	22.49531102590523	9.676603547439244	50.6884772586559	13.19085244241785	638.4605302216728	31.867050547851342	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.5829514329207	304.2708835150322	69.83378406026216
3389.00	PROCESS	568.4945346862958	6.386301451237033E-7	0.17307247461963682	0.17307247461963682	1.8679871434586686	0.0	0.0	100.0	301.11133732455977	-606.583500477717	0.5067906191438086	0.0	0.0	15.0	NaN	NaN	1.7230630791410113	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.5685082612875	7.333617787631849	22.49531102590523	9.676603547439244	50.6884772586559	13.193871750441462	638.4605302216728	31.908638842853804	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.5774588099948	304.27436564141743	69.86203188191928
3390.00	PROCESS	392.88647589353224	9.269555609270101E-7	0.20861988453972616	0.20861988453972616	1.886280687404115	0.0	0.0	100.0	301.1052551556345	-592.1508012596064	1.2056632880885248E-7	0.0	0.0	15.0	NaN	NaN	1.7095721978143856	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.5756644122998	7.342538670962103	22.49531102590523	9.676603547439244	50.6884772586559	13.19679227547583	690.7008574708268	32.153428278226656	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.5719664134003	304.27784767855104	69.89028170215191
3391.00	PROCESS	385.80427489671325	9.441463851606032E-7	0.210550060818661	0.210550060818661	1.8871779892613476	0.0	0.0	100.0	301.09726897621186	-568.4873688358323	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7169154242433733	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.5826283596263	7.3512167032809685	22.49531102590523	9.676603547439244	50.6884772586559	13.199586692378357	497.6175698227957	31.867647541845532	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.566474243174	304.2813296264267	69.91853352012978
3392.00	PROCESS	385.80427489671325	9.441463851606032E-7	0.210550060818661	0.210550060818661	1.8871779892613476	0.0	0.0	100.0	301.0764883686834	-531.0131126398687	8.878297302089278E-34	0.0	0.0	15.0	NaN	NaN	1.7169154242433733	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.5893032591532	7.359564910857908	22.49531102590523	9.676603547439244	50.6884772586559	13.202278913502855	489.83169241737903	31.867489625873112	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.5609822992903	304.28481148503823	69.94678733502371
3393.00	PROCESS	386.0882769175172	9.434447562797708E-7	0.2104696400239992	0.2104696400239992	1.8871407761803494	0.0	0.0	100.0	301.05564003768825	-499.32991960859	0.5077091616595663	0.0	0.0	15.0	NaN	NaN	1.7243330102936651	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.5956060037051	7.367476330236976	22.49531102590523	9.676603547439244	50.6884772586559	13.20489245804908	489.83169241737903	31.867453011955025	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.555490581757	304.28829325437914	69.97504314600451
3394.00	PROCESS	481.6636992470617	7.547026651938212E-7	0.1881921871961461	0.1881921871961461	1.8762111081726276	0.0	0.0	100.0	301.04205991304804	-474.2873544379677	0.5073557776550897	0.0	-0.0	15.0	NaN	NaN	1.7097278588190037	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.6015903569306	7.374980404926621	22.49531102590523	9.676603547439244	50.6884772586559	13.207415895913648	490.14390579265233	32.14279181041677	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.5499990905826	304.2917749344434	70.00330095224356
3395.00	PROCESS	270.7379922604422	1.3513149583704494E-6	0.2519684300210981	0.2519684300210981	1.9045902559725656	0.0	0.0	100.0	301.03707675715145	-464.19971930201314	0.5068612467339575	0.0	0.0	15.0	NaN	NaN	1.7163110107497617	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.6073679794175	7.382199709600169	22.49531102590523	9.676603547439244	50.6884772586559	13.20981702188729	595.223847535134	31.903539401684142	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.5445078257421	304.29525652522443	70.03156075291315
3396.00	PROCESS	270.2344930927665	1.3538697915446075E-6	0.2522097020559649	0.2522097020559649	1.9046826298528812	0.0	0.0	100.0	301.03211159293187	-445.59740959497844	1.5747438864829372E-7	0.0	0.0	15.0	NaN	NaN	1.7168179309989444	0.0	-0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.61299996305974	7.389223466175326	22.49531102590523	9.676603547439244	50.6884772586559	13.212089588791615	363.3547315857381	31.928531902199047	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.539016787271	304.298738026716	70.0598225471846
3397.00	PROCESS	270.2344930927665	1.3538697915446075E-6	0.2522097020559649	0.2522097020559649	1.9046826298528812	0.0	0.0	100.0	301.0117536056333	-409.42264034953837	0.5072144585008215	0.0	0.0	15.0	NaN	NaN	1.7245088837859537	0.0	0.0	15.0	NaN	NaN	0.0	0.0	0.0	0.0	NaN	NaN	300.61838425609216	7.3959689554826005	22.49531102590523	9.676603547439244	50.6884772586559	13.214262874039644	362.8014344288575	31.868223741139364	30.0	29.9	0.0	0.0	0.0	25.344	25.344	362.89715289982456	115.61184651377452	1171.9684913675069	1701.5335259751512	304.3022194389119	70.08808633423037
